product_id,product_name,product_detail,company,sector,weight_kg,carbon_footprint,country,year
10056-1-2015,"Frosted Flakes, 23 oz, produced in Lancaster, PA (one carton)",Cereal,Kellogg Company,Food & Beverage,0.7485,2.0,USA,2015
10222-1-2013,Office Chair,[no detail provided],KNOLL INC,Comm. equipm. & capital goods,20.68,72.54,USA,2013
10261-1-2017,Multifunction Printers,bizhub C458,"Konica Minolta, Inc.","Computer, IT & telecom",110.0,1488.0,Japan,2017
10261-2-2017,Multifunction Printers,bizhub C558,"Konica Minolta, Inc.","Computer, IT & telecom",110.0,1818.0,Japan,2017
10261-3-2017,Multifunction Printers,bizhub C658,"Konica Minolta, Inc.","Computer, IT & telecom",110.0,2274.0,Japan,2017
10324-1-2016,KURALON  fiber,Raw material for tire reinforcing materials,"Kuraray Co., Ltd.",Chemicals,1500.0,10000.0,Japan,2016
10418-1-2013,Portland Cement,[no detail provided],Lafarge S.A.,Construction & commercial materials,1000.0,1102.0,France,2013
10661-10-2016,Regular Straight 505® Jeans – Steel (Water<Less™),[no detail provided],Levi Strauss & Co.,"Home durables, textiles, & equipment",0.7665,15.0,USA,2016
10661-1-2016,501® Original Jeans – Dark Stonewash,[no detail provided],Levi Strauss & Co.,"Home durables, textiles, & equipment",0.997,16.0,USA,2016
10661-2-2016,Slim Straight 514™ Jeans – Indigo Wash,[no detail provided],Levi Strauss & Co.,"Home durables, textiles, & equipment",0.88,8.6,USA,2016
10661-3-2016,Slim Straight 514™ Jeans – Rigid Tank,[no detail provided],Levi Strauss & Co.,"Home durables, textiles, & equipment",0.88,7.7,USA,2016
10666-10-2014,MS315DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",16.03449,1616.172,USA,2014
10666-11-2014,MS410DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",15.898413,1523.19,USA,2014
10666-1-2014,CX310DN - Color Laser Printer,Color Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",31.365912,2358.38,USA,2014
10666-12-2014,MS415DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",16.03449,1524.56,USA,2014
10666-13-2014,MS510DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",16.66952,1617.69,USA,2014
10666-14-2014,MS610DE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",18.37049,1978.08,USA,2014
10666-15-2014,MS610DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",17.576704,1957.73,USA,2014
10666-16-2014,MS810DE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",27.4877,2106.94,USA,2014
10666-17-2014,MS810DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",27.44234,2005.36,USA,2014
10666-18-2014,MS811DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",27.44234,2387.57,USA,2014
10666-19-2014,MS812DE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",27.75985,2744.39,USA,2014
10666-20-2014,MS812DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",27.44234,2747.47,USA,2014
10666-21-2014,MX310DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",22.45282,1140.41,USA,2014
10666-2-2014,CX410DE - Color Laser Printer,Color Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",31.365912,3236.35,USA,2014
10666-22-2014,MX410DE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",23.019813,1498.6,USA,2014
10666-23-2014,MX511DE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",25.4012,1678.97,USA,2014
10666-24-2014,MX611DE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",28.03201,2132.34,USA,2014
10666-25-2014,MX710DE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",57.1526,2923.11,USA,2014
10666-26-2014,MX711DE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",57.1526,3127.248,USA,2014
10666-27-2014,MX810DFE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",118.07009,2536.12,USA,2014
10666-28-2014,MX811DFE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",118.07009,2973.37,USA,2014
10666-29-2014,MX812DFE - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",118.07009,3335.99,USA,2014
10666-3-2014,CX510DE - Color Laser Printer,Color Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",32.6587,3128.864,USA,2014
10666-4-2014,CS310DN - Color Laser Printer,Color Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",20.32094,1968.62,USA,2014
10666-5-2014,CS410DN - Color Laser Printer,Color Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",20.50238,3143.478,USA,2014
10666-6-2014,CS510DE - Color Laser Printer,Color Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",20.91061,3024.602,USA,2014
10666-7-2014,M5163 - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",23.700201,2597.12,USA,2014
10666-8-2014,MS310DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",15.807694,1504.51,USA,2014
10666-9-2014,MS312DN - Mono Laser Printer,Mono Laser Printer,"Lexmark International, Inc.","Computer, IT & telecom",15.807694,1490.36,USA,2014
10667-2-2016,Automotive Battery,"Using its excellent technology and quality competency, LG Chem supplies safe batteries for electric vehicles to top carmakers in Korea, U.S., Europe and China. The batteries, applied to green and highly efficient vehicles like electric and hybrid vehicles, are adding environmental values.",LG Chem Ltd,Chemicals,1000.0,4286.0,South Korea,2016
10667-3-2016,ABS(Acrylonitrile Butadiene Styrene),"LG Chem is leading domestic and international ABS markets by producing and supplying a variety of high-functional ABS products that are widely used in such applications as electrics/electronics, auto parts, industrial materials, and household items.",LG Chem Ltd,Chemicals,1000.0,396.0,South Korea,2016
10667-4-2016,BPA(Bisphenol-A),LG Chem is leading domestic and international BPA markets by producing and supplying high-quality BPA.,LG Chem Ltd,Chemicals,1000.0,1088.0,South Korea,2016
10667-5-2016,IT&New Application Battery,LG Chem's IT Batteries is leading the global lithium-ion battery market with excellent technology and productivity.,LG Chem Ltd,Chemicals,1000.0,10607.0,South Korea,2016
10670-1-2013,LG-E970,[no detail provided],LG Electronics,"Home durables, textiles, & equipment",0.1471,7.0,South Korea,2013
10834-1-2015,"Mouse, M185","Cordless Mouse, with battery in Clamshell packaging.",Logitech International SA,"Computer, IT & telecom",0.136,4.32,Switzerland,2015
1085-1-2016,Sugar,White crystalline solid,Associated British Foods,Food & Beverage,1000.0,650.0,United Kingdom,2016
11152-1-2013,grinding media cast.,[no detail provided],MAGOTTEAUX,Construction & commercial materials,1500.0,1750.0,Brazil,2013
11632-1-2016,IC chips of Smartphone,"The smartphone has already become an indispensable part of our daily life. We cannot be without our smartphones for all sorts of activities—whether communicating with our friends and family or enjoying music, photography, or filming videos, or even exploring the vast information available online. Hence, we have developed this innovative product due to users' needs for longer battery life and integrated user experience, due to their high dependence on smartphones. Helio is the flagship brand of the MediaTek smartphone processor series; it offers top-notch processing capability, lasting battery life, and outstanding multimedia experience. Helio includes two major series: the Helio X Series is for top performance, and the Helio P Series for technology meets the latest trends. The Helio X Series is equipped with powerful, outstanding calculation capability and uncompromising multimedia features, whereas the Helio P Series offers optimized energy consumption management and streamlined printed circuit board (PCB) size while maintaining outstanding specifications to realize lightweight and fashionable cell phone designs.",MediaTek,"Computer, IT & telecom",0.1,1.719,Taiwan,2016
1198-1-2015,DVD software (1 DVD),"The products that are delivered on a single DVD, such as AutoCAD.","Autodesk, Inc.","Computer, IT & telecom",0.0907185,1.28,USA,2015
1198-2-2015,USB software,"The products that are delivered on a USB, such as many of our suites, which include multiple pieces of software on one USB.","Autodesk, Inc.","Computer, IT & telecom",0.0085,2.29,USA,2015
1198-4-2015,DVD software (2 DVDs),"The products that are delivered on a 2 DVDs, such as a few of our suites.","Autodesk, Inc.","Computer, IT & telecom",0.181437,1.67,USA,2015
12084-1-2016,Filtro 26 WS,Plug wrap paper of 26 gr/m2 basis weight.,Miquel Y Costas,Construction & commercial materials,1.0,3.0,Spain,2016
12117-1-2013,Dell Laptop,[no detail provided],MITIE Group,"Home durables, textiles, & equipment",2.32,320.0,United Kingdom,2013
12117-2-2013,"Kimberley-Clark toilet tissue, 10,000 sheets",[no detail provided],MITIE Group,"Home durables, textiles, & equipment",4.2,20.0,United Kingdom,2013
12134-1-2017,Paraformaldehyde,Chemicals,"Mitsubishi Gas Chemical Company, Inc.",Chemicals,500.0,200.0,Japan,2017
12134-2-2017,Methacrylic acid,Chemicals,"Mitsubishi Gas Chemical Company, Inc.",Chemicals,20.0,71.0,Japan,2017
12134-3-2017,Hydrogen peroxide,Chemicals,"Mitsubishi Gas Chemical Company, Inc.",Chemicals,20.0,4.0,Japan,2017
12134-4-2017,Amines,Chemicals,"Mitsubishi Gas Chemical Company, Inc.",Chemicals,9.0,8.0,Japan,2017
12134-5-2017,Peroxides,Chemicals,"Mitsubishi Gas Chemical Company, Inc.",Chemicals,25.0,42.0,Japan,2017
12134-6-2017,Super-pure hydrogen peroxide,cleaning chemical,"Mitsubishi Gas Chemical Company, Inc.",Chemicals,17736.0,6469.0,Japan,2017
12134-7-2017,ELM,cleaning chemical,"Mitsubishi Gas Chemical Company, Inc.",Chemicals,160.0,139.0,Japan,2017
12134-8-2017,TCDE,Chemicals,"Mitsubishi Gas Chemical Company, Inc.",Chemicals,12000.0,99075.0,Japan,2017
12289-1-2017,Zinc Oxide,Rubber Vulcanization Acceleration Aid,"Mitsui Mining & Smelting Co., Ltd.",Comm. equipm. & capital goods,20.0,5.6724,Japan,2017
12348-2-2014,"Carling brewed in the UK, 24 440ml cans in 4 packs","Carling brewed in the UK, 24 440ml cans in 4 packs.",Molson Coors Brewing Company,Food & Beverage,12.029,3.07,USA,2014
12348-3-2014,"Carling brewed in the UK, 24 568ml cans in 4 packs","Carling brewed in the UK, 24 568ml cans in 4 packs.",Molson Coors Brewing Company,Food & Beverage,15.53,2.0519,USA,2014
12348-4-2014,"Coors Light brewed in the UK, 24 500ml cans in 4 packs","Coors light brewed in the UK, sold in 24 500ml steel cans in 4 packs.",Molson Coors Brewing Company,Food & Beverage,13.67,3.732,USA,2014
12903-1-2015,Server,IT equipment,NEC Corporation,"Computer, IT & telecom",19.28,1600.0,Japan,2015
12903-2-2015,Broadband Routers,IT equipment,NEC Corporation,"Computer, IT & telecom",0.816,56.0,Japan,2015
12903-3-2015,Mobile Network Equipment,IT equipment,NEC Corporation,"Computer, IT & telecom",19.28,10273.0,Japan,2015
12942-1-2016,Nescafé soluble coffee,"120 ml cup of spray dried soluble Nescafé coffee ready to be drunk, at the consumer’s home",Nestlé,Food & Beverage,0.12,0.052,Switzerland,2016
12942-2-2016,EcoShape bottle of water (0.5 L),"Serving of 500 ml of hydration to the consumer. The study examined the extraction and processing of all upstream raw materials to produce the products and packaging components; the manufacturing process; distribution logistics; product use and packaging disposal. The work has been conducted using the Ecoinvent database and SimaPro software. Climate change impacts are measured in kg CO2 equivalents, following the IPCC’s most recent methodology). Scenario evaluations have been used to examine the importance of several variables in the product comparison. These include a range of possible consumer behaviours regarding the use of the products, such as conditions of refrigeration, washing of glasses, and disposal routes for packaging, among others.",Nestlé,Food & Beverage,0.54167,0.1405,Switzerland,2016
13360-1-2014,Mobile phone,Nokia produce a wide range of mobile & smart phones and we have calculated the related emissions and publish the information for each of the model in our product related web pages. Here we have provided data onG HG emissions related to an average product.,Nokia Group,"Computer, IT & telecom",0.218,12.0,Finland,2014
13889-10-2017,ECU,Fuel Pump ECU,OMRON Corporation,"Computer, IT & telecom",1.06,7.5,Japan,2017
13889-11-2017,Laser radar,[same as product_name],OMRON Corporation,"Computer, IT & telecom",1.34,86.2,Japan,2017
13889-12-2017,Power window switch,[same as product_name],OMRON Corporation,"Computer, IT & telecom",0.45,9.0,Japan,2017
13889-13-2017,Safety controller,Safety controllerDST1,OMRON Corporation,"Computer, IT & telecom",0.42,1.617,Japan,2017
13889-14-2017,Switch,Limit switch,OMRON Corporation,"Computer, IT & telecom",0.25,0.069,Japan,2017
13889-5-2017,Automotive Relay,Automotive Relay G83,OMRON Corporation,"Computer, IT & telecom",0.034,3.3,Japan,2017
13889-6-2017,Automotive Relay,G8W Automotive Mini 280 Relay,OMRON Corporation,"Computer, IT & telecom",0.034,1.1,Japan,2017
13889-7-2017,Automotive Relay,Power Relay G8HNJ,OMRON Corporation,"Computer, IT & telecom",0.034,0.6,Japan,2017
13889-8-2017,Blood Pressure Monitor,Upper arm automatic blood pressure monitor(About 250 grams),OMRON Corporation,"Computer, IT & telecom",0.25,28.2,Japan,2017
13889-9-2017,ECU,[same as product_name],OMRON Corporation,"Computer, IT & telecom",1.06,7.5,Japan,2017
14021-1-2016,City gas,"The main components of Osaka Gas’s City gas are imported LNG +LPG for calorie adjust use,and so on.","Osaka Gas Co., Ltd.",Comm. equipm. & capital goods,1.062,60.64,Japan,2016
14605-1-2015,Walkers Crisps 32.5 g sold in the United Kingdom,Life Cycle Carbon Footprint for PepsiCo’s Walkers Crisps 32.5 g sold in the United Kingdom.,"PepsiCo, Inc.",Food & Beverage,0.0325,0.08,USA,2015
14605-2-2015,Walkers Crisps 50g bag sold in the United Kingdom,Life Cycle Carbon Footprint for PepsiCo’s Walkers Crisps 50g bag sold in the United Kingdom,"PepsiCo, Inc.",Food & Beverage,0.05,0.12,USA,2015
14605-3-2015,Quaker Oats 1Kg box sold in the United Kingdom,Life Cycle Carbon Footprint for PepsiCo’s Quaker Oats 1Kg box sold in the United Kingdom.,"PepsiCo, Inc.",Food & Beverage,0.04,0.07,USA,2015
14605-4-2015,Quaker Oats So Simple Original and Golden Syrup products,Life Cycle Carbon Footprint for PepsiCo’s Quaker Oats So Simple Original & Golden Syrup Products,"PepsiCo, Inc.",Food & Beverage,0.324,0.65,USA,2015
14697-1-2013,HH DVD,[no detail provided],Philips & Lite-On Digital Solutions Corp.,"Computer, IT & telecom",0.0907185,25.5,Taiwan,2013
149-1-2013,power supply unit (MF6004-030L),[no detail provided],Acbel Polytech Inc,"Computer, IT & telecom",1.8,244.09,Taiwan,2013
15391-1-2014,CD-ROM,[same as product_name],Quanta Storage Inc.,"Computer, IT & telecom",0.0907185,12.0,China,2014
15398-13-2016,Monitor,"24” LCD Monitor,  Gross weight with packaging: 5.8 Kg, Screen diagonal size: 24"", Excluded from the study of carbon footprint of product were CD?Manual and Quick Start Guide",Qisda,"Computer, IT & telecom",5.8,74.83,Taiwan,2016
15398-14-2016,Projector,"Lamp: VIP 240W, Gross weight with packaging: 4.4Kg, Excluded from the study of carbon footprint of product were CD?Manual and Quick Start Guide",Qisda,"Computer, IT & telecom",4.4,99.68,Taiwan,2016
15398-15-2016,Mobile Phone,"Display diagonal size: 5.2"" FHD, IPS. Battery: 2520mAh,  Gross weight with packaging: 0.35Kg, Excluded from the study of carbon footprint of product were CD?Manual and Quick Start Guide",Qisda,"Computer, IT & telecom",0.35,16.21,Taiwan,2016
15398-16-2016,LED Lighting,"Dimensions: 590*220*625mm(W*D*H), LED spec: LEXTAR LBL1201 V0 2700K, 5700K, Power Consumption: 18W (Max.), Gross weight with packaging: 5.8Kg, Excluded from the study of carbon footprint of product were CD?Manual and Quick Start Guide",Qisda,"Computer, IT & telecom",5.8,24.04,Taiwan,2016
15398-18-2016,Industrial Solutions,"LCD screen diagonal size: 475.2mm*267.3mm, Gross weight with packaging: 7 Kg, Power consumption: 64.4W, Excluded from the study of carbon footprint of product were CD?Manual and Quick Start Guide",Qisda,"Computer, IT & telecom",7.0,66.16,Taiwan,2016
15673-3-2016,BlackBerry Passport,Smartphone in a fiber-based package,BlackBerry Limited,"Computer, IT & telecom",0.205,65.1,Canada,2016
15673-4-2016,BlackBerry Classic,Smartphone in a fiber-based package,BlackBerry Limited,"Computer, IT & telecom",0.178,62.8,Canada,2016
15673-5-2016,BlackBerry Priv,Smartphone in a fiber-based package,BlackBerry Limited,"Computer, IT & telecom",0.192,79.9,Canada,2016
15763-10-2017,Ricoh SP C352DN,Ricoh SP C352DN is a 30 prints/minute Full color printer with A4/Letter size paper size print and automatic duplex capability. The emissions data of this product is provided as a case example of our entire image solution business products line.,"Ricoh Co., Ltd.","Computer, IT & telecom",33.0,1640.0,Japan,2017
16290-1-2014,AlgroDesign,SBS Board,Sappi,Construction & commercial materials,1000.0,1031.6,South Africa,2014
16290-2-2014,Parade Prima,One side coated label paper,Sappi,Construction & commercial materials,1000.0,1042.8,South Africa,2014
16290-3-2014,"Leine Mühle, Leine Silk",Uncoated flexible packaging paper,Sappi,Construction & commercial materials,1000.0,1060.9,South Africa,2014
16290-4-2014,Algro Helix,One side coated flexible packaging paper,Sappi,Construction & commercial materials,1000.0,1082.6,South Africa,2014
16423-2-2016,ACTI9 IID K 2P 40A 30MA AC-TYPE RESIDUAL CURRENT CIRCUIT BREAKER,"The data provided in this question is an example for a product which possesses a Product Environmental Profile: Acti9 – Residual current circuit breaker – ilD K. The main function of the ilD K product range is to ensure protection of people against electric shocks. PEP of this product is available here: https://www.reach.schneider-electric.com/CheckProduct.aspx -> checking reference ""A9R50240"".",Schneider Electric,Comm. equipm. & capital goods,0.21,61.23,France,2016
17280-1-2015,Corrugated box,"Production of corrugated box, including production of raw materials, fuel consumption, electricity consumption and transport of raw materials",Smurfit Kappa Group PLC,Packaging for consumer goods,1000.0,746.0,Ireland,2015
17280-2-2015,Solid Board,"Production of solid board for packaging, including production of raw materials, fuel consumption, electricity consumption and transport of raw materials",Smurfit Kappa Group PLC,Packaging for consumer goods,1000.0,964.0,Ireland,2015
17296-2-2016,Sodium Bicarbonate,"Sodium bicarbonate serves primarily the food and feed markets and the health sector, and is also used to neutralize acid flue gases",Solvay S.A.,Chemicals,1.0,1.01,Belgium,2016
17296-3-2016,Dense Sodium Carbonate,Soda Ash Dense is the grade for glass manufacture,Solvay S.A.,Chemicals,1.0,1.29,Belgium,2016
17296-4-2016,Light Sodium Carbonate,Soda Ash Light for detergent and chemical applications.,Solvay S.A.,Chemicals,1.0,1.19,Belgium,2016
17659-1-2015,Staples Sustainable Earth 12A toner cartridge,"The Sustainable Earth by Staples™ 12A toner is the remanufactured toner cartridge counterpart to the Hewlett Packard Company LaserJet Q2612A (12A) toner cartridge. A toner cartridge is a consumable component of a laser printer. The toner cartridge contains the toner, which is a fine, dry powder mixture that makes the actual image on the paper. The toner is transferred to paper via an electrostatic charge, and fused onto the paper during the printing process.","Staples, Inc.","Home durables, textiles, & equipment",0.8172,2.526,USA,2015
17659-2-2015,Staples Sustainable Earth 38A toner cartridge,"The Sustainable Earth by Staples™ 12A toner is the remanufactured toner cartridge counterpart to the Hewlett Packard Company LaserJet Q1338A (38A) toner cartridge. A toner cartridge is a consumable component of a laser printer. The toner cartridge contains the toner, which is a fine, dry powder mixture that makes the actual image on the paper. The toner is transferred to paper via an electrostatic charge, and fused onto the paper during the printing process.","Staples, Inc.","Home durables, textiles, & equipment",0.8172,8.38,USA,2015
17673-1-2016,D21710 Type 5 Corded Power Drill,[same as product_name],"Stanley Black & Decker, Inc.",Comm. equipm. & capital goods,1.82,55.67,USA,2016
17673-2-2016,Cordless Power Drill,DC988 Type 11 Cordless Power Drill equipment with rechargeable NiCd batteries,"Stanley Black & Decker, Inc.",Comm. equipm. & capital goods,2.7,88.13,USA,2016
17673-3-2016,33-725 Tape measure family,FatMax 25 foot tape measure,"Stanley Black & Decker, Inc.",Comm. equipm. & capital goods,0.5,2.15,USA,2016
17788-10-2016,B-Free small cube (European supply chain),"B-Free range welcomes varied work postures -reading, reclining, or leaning in to a conversation. From focused individual work to a casual meeting, B-Free provides thoughtful, comfortable support. Small cube allows nearby informal seating during the work day.The model chosen for analysis is the most representative one (reference N3L C00 010)from the B-Free range.",Steelcase,"Home durables, textiles, & equipment",13.05,23.0,USA,2016
17788-11-2016,B-Free Table (European supply chain),"B-Free range welcomes varied work postures - reading, reclining, or leaning in to a conversation. From focused individual work to a casual meeting, B-Free provides thoughtful, comfortable support. The model chosen for analysis is the most representative one (reference N3L TW0 220) from the B-Free range.",Steelcase,"Home durables, textiles, & equipment",51.7,150.0,USA,2016
17788-12-2016,Eastside (European supply chain),"Eastside is a stackable visitor chair, with no sharp edges. It is easy to reconfigure – ideal for conferencing, impromptu meeting and teaming tasks. As extra options, it can have armrests, a writing tablet and castors.The model chosen for analysis is the most frequently ordered one (reference 412 450 MH) from the Eastside range.",Steelcase,"Home durables, textiles, & equipment",6.165,29.0,USA,2016
17788-13-2016,Flip Top Twin (European supply chain),"FlipTop Twin is a clever and flexible table for meeting or training rooms. It is very intuitive: the top can be flipped from both sides, to both sides. Once the top is flipped, the tables can be stored in a space saving way. The model chosen for analysis is the most frequently ordered one (reference W4D1C600) from the FlipTop Twin range.",Steelcase,"Home durables, textiles, & equipment",32.916,94.0,USA,2016
17788-16-2016,FrameOne Bench (European supply chain),"FrameOne Bench is a workstation with light and refined aesthetic. The same product line allows to create differentiated bench settings supporting more effectively the ways users work: - it offers an integrated sliding top. - it can be associated to work tools, lighting, screens and technology. - it features Bench applications with supporting storage - it provides efficient cable management solutions. The model chosen for analysis is the most frequently ordered one (reference W3G17700 and W3G27700) from the FrameOne Bench range. Standard features on this model include: - Top dimensions: 3200 mm x 1600 mm (5.12 m² / four tops of 1600 x 800 mm each) - Melamine top - Steel legs - Cable way for cable management.",Steelcase,"Home durables, textiles, & equipment",154.804,380.0,USA,2016
17788-17-2016,Fusion (European supply chain),"Fusion is a desking family comprising work surfaces, storage, desk organization and cable management. Fusion is a platform system that structures the whole office space, no matter what work styles are needed. Fusion is flexible and can be assembled and reconfigured quickly. Its consolidated individual work spaces encourage collaborative working.The model chosen for analysis is the most frequently ordered one (Fusion ref. 616 000 100) from the Fusion range.",Steelcase,"Home durables, textiles, & equipment",35.331,71.8,USA,2016
17788-18-2016,Gesture (European supply chain),"Gesture is the first chair designed to support our interactions with today’stechnologies. Inspired by the human body. Created for the way we work today. Gesture has a synchronized system moving with each user to provide continuous and persistent support, offers unique arms which move like the human arm, allowing users to be supported in any position, possesses a seat that brings comfort all the way to the edges, and features a wide variety of adjustments allowing it to fit an important palette of users and spaces. The model chosen for analysis is the most representative line (reference 442A30) from the Gesture range.",Steelcase,"Home durables, textiles, & equipment",35.38,170.0,USA,2016
17788-19-2016,Gesture (North American supply chain),"Gesture is is the first chair designed to support our interactions with today’s technologies. Inspired by the human body. Created for the way we work today. Gesture has a synchronized system moving with each user to provide continuous and persistent support, offers unique arms which move like the human arm, allowing users to be supported in any position, possesses a seat that brings comfort all the way to the edges, features a wide variety of adjustments allowing it to fit a important palette of users and spaces.The model chosen for analysis is the most representative one (reference 442A30) from the Gesture range.",Steelcase,"Home durables, textiles, & equipment",35.38,180.0,USA,2016
17788-20-2016,Implicit (European supply chain),"Implicit is the new generation of personal storage which respond to all storage needs! The materials (steel, melamine and veneer) of the carcass, the top and the fronts can be chosen and mixed together in the Standard and Premium version. Mobile pedestals provide flexibility, juxtaposed pedestals create an extension of the worksurface and supporting replaces a leg of the desk. The model chosen for analysis is the most frequently ordered one (reference 785 M23 003) from the Implicit melamine range. Standard features on this model include: - Width 419 mm / height 566 mm / depth 788 mm - Storage space: 0.097 m3 - Fours drawers thus a pen tray - Melamine boards and fronts - A lock system with a key",Steelcase,"Home durables, textiles, & equipment",35.298,98.0,USA,2016
17788-21-2016,Kalidro (European supply chain),Simplicity and intelligence is the success of Kalidro. The 4 leg desk system offers a complete range that is easy to install and to configure. The comfortable height adjustment and the smart cable management fulfill customers’ demands.The model chosen for analysis is the most popular model (reference W3812700).,Steelcase,"Home durables, textiles, & equipment",37.0,51.5,USA,2016
17788-22-2016,Leap (European supply chain),"The Leap office chair is our most ergonomic chair. User tests show it reduces lower back pain, discomfort and musculo-skeletal disorders. That means it will increase your productivity by allowing you to sit more comfortably for longer. It’s all thanks to the Leap chair's advanced design with innovative features such as a flexible backrest, separate upper and lower back controls and a dynamic seat. The model chosen for analysis is the most frequently ordered task chair (model 462 200 MP) from the Leap seating range.",Steelcase,"Home durables, textiles, & equipment",26.183,87.8,USA,2016
17788-23-2016,Let's B (European supply chain),"Let’s B task chair range offers two versions: Let’s B mid backrest and Let’s B high backrest. The range is designed to provide three major benefits: “comfort”, “intuitivity” and “personalization”. The model chosen for analysis is the most frequently ordered one(reference 469 IM 060) from the Let’s B mid backrest range.",Steelcase,"Home durables, textiles, & equipment",25.0,120.0,USA,2016
17788-24-2016,Movida (European supply chain),"Movida is simplicity itself. Rounded and welcoming, it is a flexible workstation createdfrom just a few components. It will fit anyapplication you ask of it. The models chosen for analysis offer the most popular Movida combination (reference 290000210)",Steelcase,"Home durables, textiles, & equipment",38.337,39.6,USA,2016
17788-25-2016,New Think (European supply chain),"New Think is a chair designed for the mobility of users in the workplace. It is smart, simple and sustainable. New Think is Smart: because it does the New Thinking for us. It fosters wellbeing through automatic ergonomic support thanks to its advanced weight activated mechanism and new membrane of flexors. It responds to our changing postures and body movements, allowing us to get to workfaster, making the most of our valuable sit time. Simple: because it is very easy to use. It anticipates our postures, while still giving users the freedom to customize it to their own personal preferences. Sustainable: because it can be easily disassembled with common hand tools making it easy to recycle at end of life, and it has undergone materials chemistry and develop with a life cycle vision to understand and minimize its lifelong impact on the environment. In addition, its back frame and base are composed of recycled materials (PA6) The model chosen for analysis is the most representative line (reference 465A300) from the New Think range.",Steelcase,"Home durables, textiles, & equipment",31.0,110.0,USA,2016
17788-26-2016,Ology (European supply chain),"Ology is a desking family comprised of height adjustability options, work surfaces, desk organisation options and cable management. Ology offers various ergonomic and antimicrobial treatment options to create a more health-conscious work environment. The model chosen for analysis is the most representative line (reference N111012700) from the Ology range.",Steelcase,"Home durables, textiles, & equipment",40.9,95.0,USA,2016
17788-27-2016,Partito (European supply chain),"Design and functionality is the key concept of Partito Screen. Clear shapes and straight lines make this screen a harmonious add-on to our desk lines. The enormous range of materials and colours provides individuality. At the same time Partito Screen helps organising your work place and provides visual, territorial and (coming soon) acoustic privacy. The model chosen for analysis is the most popular model (reference W93A1270 + Option: 38 + Option: 1SP)",Steelcase,"Home durables, textiles, & equipment",14.963,60.0,USA,2016
17788-28-2016,Please (European supply chain),"The model chosen for analysis is the most popular model Please task chair (reference 468 200 MP). The task chair is a new generation of Please launched in June 1998. It is a highly adjustable ergonomic chair equipped as follows: 1. LTC2 (Lumbar-Thoracic-Cervical) mechanism 2. height adjustable backrest 3. lumbar tension adjustment 4. tilt tension adjustment 5. seat height adjustment by gaslift 6. 3D adjustable armrests (height, depth and pivot) 7. variable back stop / tilt limiter 8. seat depth adjustment 9. seat impact absorber",Steelcase,"Home durables, textiles, & equipment",23.623,90.9,USA,2016
